agent_id,c,alpha,beta,acbar,sigma,pro,cbar,wtp_wta_max
1,7.808888802960994,29.49965386845093,1.8888509372335522,7.808888802960994,0.015956199163122502,1,7.808888802960994,115.17975839228572
2,7.102877227034356,22.329026196285618,1.5718296601902968,7.102877227034356,0.030469778050658054,1,7.102877227034356,79.30016583572534
3,6.857310116416457,21.048415229545142,1.5347428417416227,6.857310116416457,0.04448158033158525,1,6.857310116416457,72.16775534404707
4,7.326221285069245,28.563796942839037,1.949422207670121,7.326221285069245,0.05945152661809738,1,7.326221285069245,104.63234857251159
5,12.027185659852496,26.346673496558118,1.0952966987324797,12.027185659852496,0.08402713200867347,1,12.027185659852496,158.43816683130981
6,0.0,26.613255618022553,1.3793998225472088,9.646679368451107,0.10373855845483122,0,9.646679368451107,128.36477194884682
7,0.0,26.42279482020719,1.5767277049374355,8.378997444348085,0.12085968226422866,0,8.378997444348085,110.69826513552495
8,0.0,20.211325536686104,1.8072108408186047,5.591855991614975,0.132285734055346,0,5.591855991614975,56.509410900399466
9,0.0,29.88197052199275,1.615334756637806,9.249466836270443,0.15118552104376687,0,9.249466836270443,138.19614767279145
10,0.0,21.164519508757152,1.0600054530157936,9.98321256204038,0.17158459854981373,0,9.98321256204038,105.64494851468658
11,0.0,37.75016761182269,1.5924023952277317,11.853212393097406,0.19580471775490965,0,11.853212393097406,223.73037728898052
12,0.0,35.16327584063788,1.6954555347884868,10.369860818857926,0.21699384833349042,0,10.369860818857926,182.31913820126212
13,0.0,24.03817271974469,1.6398553099535476,7.3293578323155915,0.2319702036461534,0,7.3293578323155915,88.09218474900786
14,0.0,32.630688035945376,1.4907936632689356,10.944065848923211,0.2543326291776235,0,10.944065848923211,178.5561992805285
15,0.0,38.24092886786835,1.1414354227783508,16.75124501340018,0.2885610845197877,0,16.75124501340018,320.29158450283535
16,0.0,31.21599535472277,1.2354506324036456,12.633445050730243,0.31437548275649707,0,12.633445050730243,197.18278100887034
17,0.0,39.81094230671318,1.1858053483039277,16.7864575596894,0.34867588923227427,0,16.7864575596894,334.14234672144204
18,0.0,28.166144671137666,1.2924067801252779,10.896779986099816,0.3709416937637727,0,10.896779986099816,153.46014076902244
19,0.0,31.882962519490974,1.8151307073571052,8.782552790898926,0.38888741754448314,0,8.782552790898926,140.00690072884066
20,0.0,37.91313256287579,1.5133299158871487,12.526393671617283,0.4144830736311999,0,12.526393671617283,237.4574119033972
21,0.0,29.77546910631097,1.9583917115573515,7.602020813964979,0.4300165715731648,0,7.602020813964979,113.17686794587361
22,0.0,28.1419106199604,1.2359484522837882,11.384742853943347,0.45327944917100876,0,11.384742853943347,160.19420791345328
23,0.0,37.948188434779304,1.7591823435328224,10.78574616619078,0.47531837407993666,0,10.78574616619078,204.6497639621531
24,0.0,31.429061178642527,1.7453877109485174,9.003461231419651,0.49371548846982405,0,9.003461231419651,141.4851669309122
25,0.0,36.10201410271039,1.5597910215047146,11.572708652946067,0.5173624437258881,0,11.572708652946067,208.89904549760877
26,0.0,21.01094097893377,1.447257772324836,7.258879993846002,0.5321947889936418,0,7.258879993846002,76.25794956193074
27,0.0,38.905248911770414,1.848399617992737,10.52403618055803,0.55369895194615,0,10.52403618055803,204.72012358054388
28,0.0,23.535001919550066,1.4910480548319676,7.892100406583584,0.5698251805402951,0,7.892100406583584,92.87029910911325
29,0.0,23.647272258325305,1.6911358047293406,6.991535568046812,0.5841112507859757,0,6.991535568046812,82.66537254068402
30,0.0,37.73358901809825,1.369977817171494,13.771605841036314,0.6122512962060455,0,13.771605841036314,259.82605746245275
31,0.0,33.524787976187866,1.441617642454181,11.627489491289777,0.636010187230308,0,11.627489491289777,194.90455994542114
32,0.0,36.06411194992336,1.1396958201275709,15.821814607465416,0.6683395021134949,0,15.821814607465416,285.29984662728276
33,0.0,25.35760698330655,1.9381481312230626,6.54171024773651,0.6817064271926103,0,6.54171024773651,82.94105873038566
34,0.0,28.266807356693324,1.1628395429232103,12.154216602247056,0.7065415997338875,0,12.154216602247056,171.78044963362063
35,0.0,26.868718648370873,1.6412889802632395,8.185249207017009,0.7232668304091445,0,8.185249207017009,109.9635790050704
36,0.0,29.92841035484454,1.3724812429728792,10.90303073651402,0.7455454073364401,0,10.90303073651402,163.15518899693726
37,0.0,30.300812960972713,1.9726569105763136,7.68020348559251,0.761238658901625,0,7.68020348559251,116.35820465957467
38,0.0,21.19026776640296,1.7584157424142535,6.025386163032566,0.7735505593624966,0,6.025386163032566,63.8397730953197
39,0.0,28.41022357143226,1.168543170539237,12.156257589662713,0.7983899023309006,0,12.156257589662713,172.680997957119
40,0.0,37.04330358102555,1.4305454941530558,12.947265128033125,0.8248455410540838,0,12.947265128033125,239.80473634087832
41,0.0,21.613736168784925,1.8465532685355823,5.852454011772376,0.8368040826803195,0,5.852454011772376,63.24669847519752
42,0.0,37.487891100265884,1.692425224830758,11.075198641055076,0.8594344568278948,0,11.075198641055076,207.5929202848427
43,0.0,24.63472098645498,1.9169339556473268,6.425552876738551,0.8725640331378479,0,6.425552876738551,79.14585115108368
44,0.0,28.016288516252363,1.8330498270537259,7.641987714344663,0.8881791969657644,0,7.641987714344663,107.050066321368
45,0.0,22.035704981829127,1.4270786020324433,7.720564568218565,0.9039549198644604,0,7.720564568218565,85.06404155921363
46,0.0,20.262744025085162,1.8874193733902267,5.367843604542627,0.9149232386344879,0,5.367843604542627,54.38362046276886
47,0.0,38.3953666328954,1.8562635375894367,10.342110873641365,0.9360556666957435,0,10.342110873641365,198.5445693757572
